#,id,resource_id,at_date_time,active_energy_outlet,active_effect_outlet,active_energy_input,active_effect_input,phase_current1,phase_current2,phase_current3
285,3862646,2252,2024-11-03 00:20:00.000000,0.106,1.34,0,0,2.5,2.39,1.64
286,3862645,2252,2024-11-03 00:15:00.000000,0.038,0.44,0,0,1.53,1.13,0.57
287,3862644,2252,2024-11-03 00:10:00.000000,0.069,0.78,0,0,2.02,1.96,0.55
288,3862643,2252,2024-11-03 00:05:00.000000,0.045,0.55,0,0,1.89,1.3,0.47
289,3862642,2252,2024-11-03 00:00:00.000000,0.046,0.57,0,0,2.02,1.27,0.61
290,3860858,2252,2024-11-02 23:55:00.000000,0.059,0.71,0,0,1.87,1.83,0.52
291,3860857,2252,2024-11-02 23:50:00.000000,0.05,0.59,0,0,2.33,1.42,0.54
292,3860856,2252,2024-11-02 23:45:00.000000,0.046,0.57,0,0,1.58,1.48,0.65
293,3860855,2252,2024-11-02 23:40:00.000000,0.057,0.71,0,0,1.83,1.97,0.52
294,3860854,2252,2024-11-02 23:35:00.000000,0.126,1.46,0,0,2.75,2.36,1.8
295,3860853,2252,2024-11-02 23:30:00.000000,0.149,1.82,0,0,2.93,3.06,2.36
296,3860852,2252,2024-11-02 23:25:00.000000,0.147,1.75,0,0,3.1,2.81,2.3
297,3860851,2252,2024-11-02 23:20:00.000000,0.166,1.94,0,0,3.63,3.01,2.34
298,3860850,2252,2024-11-02 23:15:00.000000,0.165,1.99,0,0,3.42,3.35,2.39
299,3860849,2252,2024-11-02 23:10:00.000000,0.148,1.78,0,0,3.41,2.59,2.35
300,3860848,2252,2024-11-02 23:05:00.000000,0.162,1.98,0,0,3.54,3.34,2.26
301,3860847,2252,2024-11-02 23:00:00.000000,0.163,1.93,0,0,3.15,3.36,2.39
302,3859063,2252,2024-11-02 22:55:00.000000,0.145,1.79,0,0,2.95,2.84,2.43
303,3859062,2252,2024-11-02 22:50:00.000000,0.157,1.89,0,0,3,3.3,2.4
304,3859061,2252,2024-11-02 22:45:00.000000,0.165,1.94,0,0,3.57,3.09,2.5
305,3859060,2252,2024-11-02 22:40:00.000000,0.128,1.61,0,0,3.36,2.64,2
306,3859059,2252,2024-11-02 22:35:00.000000,0.05,0.58,0,0,2.35,1.58,0.51
307,3859058,2252,2024-11-02 22:30:00.000000,0.058,0.64,0,0,2.59,1.26,0.7
308,3859057,2252,2024-11-02 22:25:00.000000,0.149,1.83,0,0,3.68,3,2.15
309,3859056,2252,2024-11-02 22:20:00.000000,0.145,1.71,0,0,3.41,2.77,2.1
310,3859055,2252,2024-11-02 22:15:00.000000,0.158,1.85,0,0,3.6,2.94,2.27
311,3859054,2252,2024-11-02 22:10:00.000000,0.203,2.46,0,0,4.12,4.23,3
312,3859053,2252,2024-11-02 22:05:00.000000,0.131,1.58,0,0,3.19,2.45,2.11
313,3859052,2252,2024-11-02 22:00:00.000000,0.131,1.55,0,0,3.05,2.54,2
314,3857270,2252,2024-11-02 21:55:00.000000,0.149,1.76,0,0,3.42,3.04,2.08
315,3857269,2252,2024-11-02 21:50:00.000000,0.134,1.66,0,0,3.32,2.71,2.06
316,3857268,2252,2024-11-02 21:45:00.000000,0.196,2.35,0,0,3.98,4.19,2.65
317,3857267,2252,2024-11-02 21:40:00.000000,0.229,2.72,0,0,4.7,4.36,3.28
318,3857266,2252,2024-11-02 21:35:00.000000,0.216,2.64,0,0,4.31,4.42,3.17
319,3857265,2252,2024-11-02 21:30:00.000000,0.202,2.39,0,0,3.77,4.23,2.9
320,3857264,2252,2024-11-02 21:25:00.000000,0.164,1.96,0,0,3.58,3.32,2.38
321,3857263,2252,2024-11-02 21:20:00.000000,0.158,1.93,0,0,3.33,3.61,2.23
322,3857262,2252,2024-11-02 21:15:00.000000,0.142,1.69,0,0,3.2,2.96,2.08
323,3857261,2252,2024-11-02 21:10:00.000000,0.133,1.6,0,0,3.29,2.99,1.71
324,3857260,2252,2024-11-02 21:05:00.000000,0.07,0.83,0,0,2.39,2.2,0.85
325,3857259,2252,2024-11-02 21:00:00.000000,0.054,0.67,0,0,2.34,1.72,0.81
326,3855484,2252,2024-11-02 20:55:00.000000,0.08,1.01,0,0,2.8,2.57,0.73
327,3855483,2252,2024-11-02 20:50:00.000000,0.084,0.97,0,0,2.77,2.38,0.76
328,3855482,2252,2024-11-02 20:45:00.000000,0.062,0.76,0,0,2.42,1.82,0.82
329,3855481,2252,2024-11-02 20:40:00.000000,0.074,0.88,0,0,2.49,2.31,0.8
330,3855480,2252,2024-11-02 20:35:00.000000,0.064,0.73,0,0,2.62,1.97,0.7
331,3855479,2252,2024-11-02 20:30:00.000000,0.062,0.76,0,0,2.3,2.1,0.81
332,3855478,2252,2024-11-02 20:25:00.000000,0.077,0.92,0,0,2.62,2.31,0.98
333,3855477,2252,2024-11-02 20:20:00.000000,0.203,2.39,0,0,3.91,4.1,3
334,3855476,2252,2024-11-02 20:15:00.000000,0.182,2.18,0,0,3.32,4.13,2.73
335,3855475,2252,2024-11-02 20:10:00.000000,0.169,1.95,0,0,3.45,3.35,2.41
336,3855474,2252,2024-11-02 20:05:00.000000,0.174,2.13,0,0,3.88,3.85,2.28
337,3855473,2252,2024-11-02 20:00:00.000000,0.162,1.93,0,0,3.46,3.38,2.3
338,3853707,2252,2024-11-02 19:55:00.000000,0.165,1.98,0,0,3.7,3.31,2.34
339,3853706,2252,2024-11-02 19:50:00.000000,0.182,2.22,0,0,3.91,4.12,2.4
340,3853705,2252,2024-11-02 19:45:00.000000,0.154,1.82,0,0,3.28,3.1,2.35
341,3853704,2252,2024-11-02 19:40:00.000000,0.158,1.89,0,0,3.27,3.45,2.32
342,3853703,2252,2024-11-02 19:35:00.000000,0.178,2.16,0,0,3.73,4.1,2.36
343,3853702,2252,2024-11-02 19:30:00.000000,0.127,1.54,0,0,3.11,2.88,1.88
344,3853701,2252,2024-11-02 19:25:00.000000,0.071,0.84,0,0,2.39,2.39,0.83
345,3853700,2252,2024-11-02 19:20:00.000000,0.078,0.94,0,0,2.77,2.06,1.04
346,3853699,2252,2024-11-02 19:15:00.000000,0.161,1.92,0,0,3.58,3.35,2.24
347,3853698,2252,2024-11-02 19:10:00.000000,0.165,1.94,0,0,3.45,3.47,2.29
348,3853697,2252,2024-11-02 19:05:00.000000,0.164,1.91,0,0,3.64,3.14,2.32
349,3853696,2252,2024-11-02 19:00:00.000000,0.181,2.21,0,0,3.73,4.26,2.42
350,3851924,2252,2024-11-02 18:55:00.000000,0.159,1.89,0,0,3.17,3.35,2.5
351,3851923,2252,2024-11-02 18:50:00.000000,0.155,1.86,0,0,3.2,3.21,2.47
352,3851922,2252,2024-11-02 18:45:00.000000,0.177,2.15,0,0,3.63,3.98,2.42
353,3851921,2252,2024-11-02 18:40:00.000000,0.159,1.9,0,0,3.44,3.34,2.28
354,3851920,2252,2024-11-02 18:35:00.000000,0.166,1.99,0,0,3.36,3.6,2.34
355,3851919,2252,2024-11-02 18:30:00.000000,0.172,1.97,0,0,3.48,3.41,2.37
356,3851918,2252,2024-11-02 18:25:00.000000,0.091,1.14,0,0,3.03,2.54,0.95
357,3851917,2252,2024-11-02 18:20:00.000000,0.076,0.9,0,0,2.42,2.42,0.84
358,3851916,2252,2024-11-02 18:15:00.000000,0.122,1.47,0,0,3.05,2.53,1.91
359,3851915,2252,2024-11-02 18:10:00.000000,0.174,2.15,0,0,3.68,3.9,2.53
360,3851914,2252,2024-11-02 18:05:00.000000,0.166,1.97,0,0,3.39,3.55,2.39
361,3851913,2252,2024-11-02 18:00:00.000000,0.147,1.77,0,0,3.1,2.95,2.44
362,3850137,2252,2024-11-02 17:55:00.000000,0.17,2.05,0,0,3.41,4.02,2.32
363,3850136,2252,2024-11-02 17:50:00.000000,0.159,1.92,0,0,3.34,3.48,2.37
364,3850135,2252,2024-11-02 17:45:00.000000,0.197,2.34,0,0,3.76,3.94,3.02
365,3850134,2252,2024-11-02 17:40:00.000000,0.247,2.89,0,0,4.55,4.63,3.76
366,3850133,2252,2024-11-02 17:35:00.000000,0.243,2.93,0,0,4.79,5,3.45
367,3850132,2252,2024-11-02 17:30:00.000000,0.303,3.63,0,0,3.72,7.58,4.97
368,3850131,2252,2024-11-02 17:25:00.000000,0.274,3.31,0,0,3.7,8.65,2.56
369,3850130,2252,2024-11-02 17:20:00.000000,0.443,5.31,0,0,4.12,14.17,5.34
370,3850129,2252,2024-11-02 17:15:00.000000,0.263,3.14,0,0,3.27,7.92,3.21
371,3850128,2252,2024-11-02 17:10:00.000000,0.065,0.81,0,0,2.46,1.91,0.91
372,3850127,2252,2024-11-02 17:05:00.000000,0.075,0.94,0,0,2.74,2.5,0.76
373,3850126,2252,2024-11-02 17:00:00.000000,0.058,0.65,0,0,2.33,1.81,0.7
374,3848338,2252,2024-11-02 16:55:00.000000,0.051,0.64,0,0,2.45,1.6,0.73
375,3848337,2252,2024-11-02 16:50:00.000000,0.079,0.94,0,0,2.7,2.36,0.78
376,3848336,2252,2024-11-02 16:45:00.000000,0.065,0.8,0,0,2.57,1.87,0.75
377,3848335,2252,2024-11-02 16:40:00.000000,0.059,0.7,0,0,2.41,1.75,0.72
378,3848334,2252,2024-11-02 16:35:00.000000,0.077,0.87,0,0,2.67,2.13,0.78
379,3848333,2252,2024-11-02 16:30:00.000000,0.072,0.87,0,0,2.82,1.76,0.9
380,3848332,2252,2024-11-02 16:25:00.000000,0.161,1.92,0,0,3.28,3.45,2.36
381,3848331,2252,2024-11-02 16:20:00.000000,0.161,1.89,0,0,3.47,3.13,2.43
382,3848330,2252,2024-11-02 16:15:00.000000,0.153,1.86,0,0,2.99,3.11,2.47
383,3848329,2252,2024-11-02 16:10:00.000000,0.142,1.7,0,0,2.59,2.84,2.43
384,3848328,2252,2024-11-02 16:05:00.000000,0.144,1.65,0,0,2.65,2.76,2.13
385,3848327,2252,2024-11-02 16:00:00.000000,0.144,1.76,0,0,2.56,3.16,2.26
386,3846547,2252,2024-11-02 15:55:00.000000,0.129,1.55,0,0,2.49,2.48,2.14
387,3846546,2252,2024-11-02 15:50:00.000000,0.126,1.53,0,0,2.62,2.31,2.09
388,3846545,2252,2024-11-02 15:45:00.000000,0.145,1.73,0,0,2.83,2.9,2.16
389,3846544,2252,2024-11-02 15:40:00.000000,0.123,1.53,0,0,2.63,2.36,2.06
390,3846543,2252,2024-11-02 15:35:00.000000,0.042,0.51,0,0,1.1,1.25,0.82
391,3846542,2252,2024-11-02 15:30:00.000000,0.054,0.63,0,0,1.08,1.83,0.73
392,3846541,2252,2024-11-02 15:25:00.000000,0.091,1.09,0,0,1.95,1.91,1.54
393,3846540,2252,2024-11-02 15:20:00.000000,0.111,1.32,0,0,2.03,2.3,1.84
394,3846539,2252,2024-11-02 15:15:00.000000,0.119,1.47,0,0,2.24,2.75,1.84
395,3846538,2252,2024-11-02 15:10:00.000000,0.117,1.37,0,0,2.38,2.24,1.85
396,3846537,2252,2024-11-02 15:05:00.000000,0.107,1.32,0,0,2.38,2.09,1.73
397,3846536,2252,2024-11-02 15:00:00.000000,0.114,1.4,0,0,2.43,2.41,1.67
398,3844762,2252,2024-11-02 14:55:00.000000,0.115,1.32,0,0,2.56,2.17,1.53
399,3844761,2252,2024-11-02 14:50:00.000000,0.103,1.29,0,0,2.37,2.13,1.53
400,3844760,2252,2024-11-02 14:45:00.000000,0.107,1.28,0,0,2.15,2.36,1.47
401,3844759,2252,2024-11-02 14:40:00.000000,0.104,1.21,0,0,2.4,1.93,1.39
402,3844758,2252,2024-11-02 14:35:00.000000,0.097,1.18,0,0,2.31,1.98,1.3
403,3844757,2252,2024-11-02 14:30:00.000000,0.094,1.14,0,0,2.04,2.05,1.31
404,3844756,2252,2024-11-02 14:25:00.000000,0.093,1.13,0,0,2.28,1.86,1.21
405,3844755,2252,2024-11-02 14:20:00.000000,0.096,1.16,0,0,2.32,1.97,1.26
406,3844754,2252,2024-11-02 14:15:00.000000,0.087,1.06,0,0,1.81,1.99,1.26
407,3844753,2252,2024-11-02 14:10:00.000000,0.09,1.06,0,0,1.87,1.78,1.43
408,3844752,2252,2024-11-02 14:05:00.000000,0.133,1.6,0,0,2.62,3,1.82
409,3844751,2252,2024-11-02 14:00:00.000000,0.108,1.31,0,0,2.16,2.29,1.73
410,3842971,2252,2024-11-02 13:55:00.000000,0.077,0.91,0,0,2.07,1.2,1.17
411,3842970,2252,2024-11-02 13:50:00.000000,0.109,1.28,0,0,2.79,2.04,1.2
412,3842969,2252,2024-11-02 13:45:00.000000,0.091,1.04,0,0,2.33,1.35,1.25
413,3842968,2252,2024-11-02 13:40:00.000000,0.057,0.7,0,0,1.46,1.1,1.09
414,3842967,2252,2024-11-02 13:35:00.000000,0.032,0.44,0,0,1.24,1.08,0.45
415,3842966,2252,2024-11-02 13:30:00.000000,0.049,0.52,0,0,1.33,1.09,0.57
416,3842965,2252,2024-11-02 13:25:00.000000,0.059,0.75,0,0,1.12,2.21,0.61
417,3842964,2252,2024-11-02 13:20:00.000000,0.029,0.34,0,0,0.99,0.8,0.54
418,3842963,2252,2024-11-02 13:15:00.000000,0.042,0.49,0,0,1.4,1.03,0.54
419,3842962,2252,2024-11-02 13:10:00.000000,0.042,0.52,0,0,1.35,1.09,0.64
420,3842961,2252,2024-11-02 13:05:00.000000,0.022,0.3,0,0,0.89,0.86,0.5
421,3842960,2252,2024-11-02 13:00:00.000000,0.024,0.26,0,0,0.77,0.8,0.52
422,3841173,2252,2024-11-02 12:55:00.000000,0.088,1.02,0,0,1.91,1.74,1.51
423,3841172,2252,2024-11-02 12:50:00.000000,0.173,2.13,0,0,3.57,3.17,2.86
424,3841171,2252,2024-11-02 12:45:00.000000,0.131,1.59,0,0,2.73,2.34,2.28
425,3841170,2252,2024-11-02 12:40:00.000000,0.127,1.52,0,0,2.67,2.11,2.31
426,3841169,2252,2024-11-02 12:35:00.000000,0.126,1.54,0,0,2.73,2.22,2.14
427,3841168,2252,2024-11-02 12:30:00.000000,0.138,1.68,0,0,3.07,2.57,2.07
428,3841167,2252,2024-11-02 12:25:00.000000,0.195,2.34,0,0,4.02,3.47,3.04
429,3841166,2252,2024-11-02 12:20:00.000000,0.191,2.32,0,0,3.92,3.27,3.25
430,3841165,2252,2024-11-02 12:15:00.000000,0.172,2.07,0,0,3.37,2.87,3.14
431,3841164,2252,2024-11-02 12:10:00.000000,0.159,1.92,0,0,3.05,2.86,2.84
432,3841163,2252,2024-11-02 12:05:00.000000,0.129,1.52,0,0,2.71,2.27,2.06
433,3841162,2252,2024-11-02 12:00:00.000000,0.035,0.49,0,0,1.28,1.14,0.63
434,3839387,2252,2024-11-02 11:55:00.000000,0.024,0.3,0,0,0.83,0.8,0.6
435,3839386,2252,2024-11-02 11:50:00.000000,0.022,0.26,0,0,0.79,0.8,0.55
436,3839385,2252,2024-11-02 11:45:00.000000,0.04,0.48,0,0,1.28,1.05,0.63
437,3839384,2252,2024-11-02 11:40:00.000000,0.049,0.6,0,0,1.57,1.2,0.58
438,3839383,2252,2024-11-02 11:35:00.000000,0.03,0.32,0,0,0.98,0.8,0.44
439,3839382,2252,2024-11-02 11:30:00.000000,0.029,0.36,0,0,1.02,0.8,0.59
440,3839381,2252,2024-11-02 11:25:00.000000,0.035,0.36,0,0,1,0.8,0.59
441,3839380,2252,2024-11-02 11:20:00.000000,0.101,1.15,0,0,2.3,1.87,1.4
442,3839379,2252,2024-11-02 11:15:00.000000,0.128,1.52,0,0,2.64,2.25,2.15
443,3839378,2252,2024-11-02 11:10:00.000000,0.13,1.57,0,0,2.53,2.4,2.31
444,3839377,2252,2024-11-02 11:05:00.000000,0.159,1.87,0,0,2.64,3.31,2.51
445,3839376,2252,2024-11-02 11:00:00.000000,0.16,1.94,0,0,2.85,3.38,2.6
446,3837608,2252,2024-11-02 10:55:00.000000,0.166,1.97,0,0,2.92,3.38,2.65
447,3837607,2252,2024-11-02 10:50:00.000000,0.155,1.87,0,0,2.55,3.39,2.5
448,3837606,2252,2024-11-02 10:45:00.000000,0.143,1.7,0,0,2.45,3.05,2.28
449,3837605,2252,2024-11-02 10:40:00.000000,0.145,1.75,0,0,2.89,2.88,2.24
450,3837604,2252,2024-11-02 10:35:00.000000,0.192,2.32,0,0,3.34,4.89,2.26
451,3837603,2252,2024-11-02 10:30:00.000000,0.194,2.37,0,0,3.51,5.06,2.14
452,3837602,2252,2024-11-02 10:25:00.000000,0.122,1.47,0,0,2.25,3.77,1.07
453,3837601,2252,2024-11-02 10:20:00.000000,0.085,1.04,0,0,1.6,3.18,0.64
454,3837600,2252,2024-11-02 10:15:00.000000,0.107,1.35,0,0,2.03,4.13,0.56
455,3837599,2252,2024-11-02 10:10:00.000000,0.191,2.21,0,0,5.87,3.08,1.51
456,3837598,2252,2024-11-02 10:05:00.000000,0.115,1.3,0,0,1.16,4.77,0.52
457,3837597,2252,2024-11-02 10:00:00.000000,0.215,2.56,0,0,1.28,9.67,0.6
458,3835809,2252,2024-11-02 09:55:00.000000,0.228,2.82,0,0,1.84,10.47,0.54
459,3835808,2252,2024-11-02 09:50:00.000000,0.224,2.67,0,0,1.04,10.43,0.55
460,3835807,2252,2024-11-02 09:45:00.000000,0.046,0.58,0,0,0.96,1.65,0.63
461,3835806,2252,2024-11-02 09:40:00.000000,0.16,1.88,0,0,2.25,5.17,1.42
462,3835805,2252,2024-11-02 09:35:00.000000,0.211,2.54,0,0,4.71,4.87,2.01
463,3835804,2252,2024-11-02 09:30:00.000000,0.204,2.41,0,0,2.49,6.5,2.09
464,3835803,2252,2024-11-02 09:25:00.000000,0.126,1.5,0,0,2.25,2.72,2.06
465,3835802,2252,2024-11-02 09:20:00.000000,0.155,1.91,0,0,2.47,4.19,2.13
466,3835801,2252,2024-11-02 09:15:00.000000,0.155,1.8,0,0,2.58,3.65,2.09
467,3835800,2252,2024-11-02 09:10:00.000000,0.152,1.87,0,0,2.58,3.86,2.14
468,3835799,2252,2024-11-02 09:05:00.000000,0.147,1.74,0,0,2.19,3.85,2.01
469,3835798,2252,2024-11-02 09:00:00.000000,0.146,1.73,0,0,2.47,3.47,2.08
470,3834014,2252,2024-11-02 08:55:00.000000,0.19,2.28,0,0,2.97,5.16,2.29
471,3834013,2252,2024-11-02 08:50:00.000000,0.152,1.81,0,0,2.8,3.27,2.29
472,3834012,2252,2024-11-02 08:45:00.000000,0.137,1.67,0,0,2.59,3.47,1.75
473,3834011,2252,2024-11-02 08:40:00.000000,0.122,1.5,0,0,1.55,5.28,0.43
474,3834010,2252,2024-11-02 08:35:00.000000,0.119,1.47,0,0,1.07,5.4,0.52
475,3834009,2252,2024-11-02 08:30:00.000000,0.074,0.87,0,0,0.89,2.89,0.69
476,3834008,2252,2024-11-02 08:25:00.000000,0.097,1.19,0,0,1.1,4.11,0.66
477,3834007,2252,2024-11-02 08:20:00.000000,0.086,1.02,0,0,1.19,3.36,0.63
478,3834006,2252,2024-11-02 08:15:00.000000,0.236,2.86,0,0,1.11,11.19,0.65
479,3834005,2252,2024-11-02 08:10:00.000000,0.253,3,0,0,0.88,11.85,0.66
480,3834004,2252,2024-11-02 08:05:00.000000,0.122,1.4,0,0,1.25,4.79,0.65
481,3834003,2252,2024-11-02 08:00:00.000000,0.09,1.16,0,0,1.64,3.13,0.87
482,3832231,2252,2024-11-02 07:55:00.000000,0.18,2.11,0,0,2.28,5.07,2.08
483,3832230,2252,2024-11-02 07:50:00.000000,0.173,1.96,0,0,2.56,4.1,2.16
484,3832229,2252,2024-11-02 07:45:00.000000,0.22,2.69,0,0,2.73,7.03,2.26
485,3832228,2252,2024-11-02 07:40:00.000000,0.2,2.4,0,0,2.14,6.45,2.22
486,3832227,2252,2024-11-02 07:35:00.000000,0.194,2.36,0,0,2.33,6.13,2.15
487,3832226,2252,2024-11-02 07:30:00.000000,0.173,2.09,0,0,2.66,4.4,2.31
488,3832225,2252,2024-11-02 07:25:00.000000,0.202,2.47,0,0,2.85,5.97,2.23
489,3832224,2252,2024-11-02 07:20:00.000000,0.183,2.16,0,0,2.57,5,2.19
490,3832223,2252,2024-11-02 07:15:00.000000,0.175,2.1,0,0,2.74,4.49,2.29
491,3832222,2252,2024-11-02 07:10:00.000000,0.195,2.41,0,0,3.93,5.04,2.27
492,3832221,2252,2024-11-02 07:05:00.000000,0.176,2.05,0,0,3.43,4.13,2.04
493,3832220,2252,2024-11-02 07:00:00.000000,0.1,1.25,0,0,2.72,3.34,0.9
494,3830448,2252,2024-11-02 06:55:00.000000,0.089,1.09,0,0,2.98,2.87,0.64
495,3830447,2252,2024-11-02 06:50:00.000000,0.108,1.24,0,0,2.43,4.32,0.61
496,3830446,2252,2024-11-02 06:45:00.000000,0.09,1.13,0,0,2.48,3.67,0.72
497,3830445,2252,2024-11-02 06:40:00.000000,0.125,1.53,0,0,2.74,5.23,0.67
498,3830444,2252,2024-11-02 06:35:00.000000,0.055,0.63,0,0,2.3,1.96,0.53
499,3830443,2252,2024-11-02 06:30:00.000000,0.077,0.96,0,0,2.37,3.1,0.63
500,3830442,2252,2024-11-02 06:25:00.000000,0.075,0.9,0,0,2.68,2.39,0.71
501,3830441,2252,2024-11-02 06:20:00.000000,0.079,0.95,0,0,2.48,3.05,0.64
502,3830440,2252,2024-11-02 06:15:00.000000,0.098,1.15,0,0,2.8,2.14,1.36
503,3830439,2252,2024-11-02 06:10:00.000000,0.191,2.26,0,0,3.66,4.78,2.18
504,3830438,2252,2024-11-02 06:05:00.000000,0.151,1.86,0,0,3.54,3.34,2
505,3830437,2252,2024-11-02 06:00:00.000000,0.166,1.99,0,0,3.27,4.16,1.98
506,3828670,2252,2024-11-02 05:55:00.000000,0.145,1.65,0,0,3.2,3.04,1.82
507,3828669,2252,2024-11-02 05:50:00.000000,0.192,2.39,0,0,3.58,5.67,2.11
508,3828668,2252,2024-11-02 05:45:00.000000,0.213,2.56,0,0,3.63,5.21,2.85
509,3828667,2252,2024-11-02 05:40:00.000000,0.272,3.21,0,0,3.77,7.59,3.11
510,3828666,2252,2024-11-02 05:35:00.000000,0.263,3.19,0,0,3.77,7.59,2.75
511,3828665,2252,2024-11-02 05:30:00.000000,0.252,3.06,0,0,2.74,8.41,2.39
512,3828664,2252,2024-11-02 05:25:00.000000,0.138,1.67,0,0,2.87,2.82,2.09
513,3828663,2252,2024-11-02 05:20:00.000000,0.166,2.01,0,0,3.44,3.54,2.26
514,3828662,2252,2024-11-02 05:15:00.000000,0.149,1.82,0,0,3.09,3.05,2.2
515,3828661,2252,2024-11-02 05:10:00.000000,0.1,1.17,0,0,2.15,2.78,1.02
516,3828660,2252,2024-11-02 05:05:00.000000,0.057,0.62,0,0,1.78,1.59,0.55
517,3828659,2252,2024-11-02 05:00:00.000000,0.073,0.9,0,0,1.92,2.77,0.56
518,3826894,2252,2024-11-02 04:55:00.000000,0.026,0.32,0,0,0.9,1.05,0.53
519,3826893,2252,2024-11-02 04:50:00.000000,0.064,0.74,0,0,0.88,2.79,0.54
520,3826892,2252,2024-11-02 04:45:00.000000,0.073,0.9,0,0,1.27,3.07,0.55
521,3826891,2252,2024-11-02 04:40:00.000000,0.086,1.01,0,0,0.83,3.93,0.61
522,3826890,2252,2024-11-02 04:35:00.000000,0.033,0.39,0,0,0.83,1.43,0.41
523,3826889,2252,2024-11-02 04:30:00.000000,0.072,0.94,0,0,1.4,2.77,0.65
524,3826888,2252,2024-11-02 04:25:00.000000,0.127,1.45,0,0,2.25,2.67,1.81
525,3826887,2252,2024-11-02 04:20:00.000000,0.154,1.89,0,0,2.7,3.62,2.21
526,3826886,2252,2024-11-02 04:15:00.000000,0.161,1.97,0,0,3.13,3.68,2.13
527,3826885,2252,2024-11-02 04:10:00.000000,0.14,1.64,0,0,2.38,2.97,2.13
528,3826884,2252,2024-11-02 04:05:00.000000,0.131,1.57,0,0,2.36,2.78,2.07
529,3826883,2252,2024-11-02 04:00:00.000000,0.145,1.7,0,0,2.38,3.28,2.11
530,3825121,2252,2024-11-02 03:55:00.000000,0.135,1.6,0,0,2.82,2.33,2.21
531,3825120,2252,2024-11-02 03:50:00.000000,0.179,2.16,0,0,2.57,5.13,2.2
532,3825119,2252,2024-11-02 03:45:00.000000,0.148,1.78,0,0,2.43,3.6,2.18
533,3825118,2252,2024-11-02 03:40:00.000000,0.102,1.24,0,0,1.25,4.17,0.69
534,3825117,2252,2024-11-02 03:35:00.000000,0.046,0.56,0,0,0.94,1.66,0.41
535,3825116,2252,2024-11-02 03:30:00.000000,0.054,0.66,0,0,0.92,2.08,0.57
536,3825115,2252,2024-11-02 03:25:00.000000,0.065,0.68,0,0,1.17,2.07,0.55
537,3825114,2252,2024-11-02 03:20:00.000000,0.054,0.71,0,0,1.49,2.01,0.59
538,3825113,2252,2024-11-02 03:15:00.000000,0.033,0.38,0,0,0.77,1.31,0.54
539,3825112,2252,2024-11-02 03:10:00.000000,0.059,0.71,0,0,0.96,2.39,0.58
540,3825111,2252,2024-11-02 03:05:00.000000,0.043,0.59,0,0,1.28,1.59,0.54
541,3825110,2252,2024-11-02 03:00:00.000000,0.068,0.76,0,0,1.16,1.99,0.86
542,3823357,2252,2024-11-02 02:55:00.000000,0.119,1.45,0,0,2.44,2.16,2.08
543,3823356,2252,2024-11-02 02:50:00.000000,0.19,2.28,0,0,2.66,5.66,2.12
544,3823355,2252,2024-11-02 02:45:00.000000,0.173,2.05,0,0,2.56,4.76,2.19
545,3823354,2252,2024-11-02 02:40:00.000000,0.159,1.95,0,0,2.79,3.85,2.3
546,3823353,2252,2024-11-02 02:35:00.000000,0.152,1.74,0,0,2.86,3,2.12
547,3823352,2252,2024-11-02 02:30:00.000000,0.142,1.72,0,0,2.91,2.8,2.16
548,3823351,2252,2024-11-02 02:25:00.000000,0.151,1.82,0,0,2.57,3.42,2.27
549,3823350,2252,2024-11-02 02:20:00.000000,0.137,1.59,0,0,2.55,2.68,2.15
550,3823349,2252,2024-11-02 02:15:00.000000,0.148,1.85,0,0,2.99,3.11,2.27
551,3823348,2252,2024-11-02 02:10:00.000000,0.058,0.72,0,0,1.13,1.86,0.86
552,3823347,2252,2024-11-02 02:05:00.000000,0.025,0.27,0,0,0.74,0.88,0.39
553,3823346,2252,2024-11-02 02:00:00.000000,0.094,1.14,0,0,1.06,4.18,0.61
554,3821592,2252,2024-11-02 01:55:00.000000,0.064,0.72,0,0,0.95,2.61,0.55
555,3821591,2252,2024-11-02 01:50:00.000000,0.073,0.88,0,0,0.86,3.2,0.49
556,3821590,2252,2024-11-02 01:45:00.000000,0.046,0.5,0,0,0.93,1.46,0.54
557,3821589,2252,2024-11-02 01:40:00.000000,0.051,0.65,0,0,1.36,1.67,0.52
558,3821588,2252,2024-11-02 01:35:00.000000,0.049,0.6,0,0,1.21,1.88,0.53
559,3821587,2252,2024-11-02 01:30:00.000000,0.07,0.8,0,0,1.41,1.93,1.02
560,3821586,2252,2024-11-02 01:25:00.000000,0.146,1.76,0,0,3.12,2.9,2.2
561,3821585,2252,2024-11-02 01:20:00.000000,0.148,1.79,0,0,2.82,3.27,2.22
562,3821584,2252,2024-11-02 01:15:00.000000,0.149,1.79,0,0,2.89,3.17,2.26
563,3821583,2252,2024-11-02 01:10:00.000000,0.145,1.73,0,0,3.17,2.73,2.2
564,3821582,2252,2024-11-02 01:05:00.000000,0.141,1.67,0,0,2.94,2.87,2.08
565,3821581,2252,2024-11-02 01:00:00.000000,0.132,1.6,0,0,3.09,2.1,2.27
566,3819828,2252,2024-11-02 00:55:00.000000,0.197,2.36,0,0,3.19,5.43,2.33
567,3819827,2252,2024-11-02 00:50:00.000000,0.19,2.33,0,0,3.67,4.97,2.2
568,3819826,2252,2024-11-02 00:45:00.000000,0.095,1.17,0,0,2.12,2.98,1.03
